StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
5943,16,1,0,1,3.8652040926081606,3,1,1,0,0,0,0,2.7331758640859563,2.0
5944,16,0,0,2,4.864439987781673,3,0,4,0,1,0,0,3.174001052399419,1.0
5945,18,0,0,4,13.793983856195258,1,0,3,0,1,0,1,3.703796538981832,0.0
5946,16,1,0,3,24.301889688706357,2,0,4,0,0,0,0,3.958856583235687,0.0
5947,17,0,0,2,9.573649998802768,13,1,3,1,0,0,0,2.6269173188964516,2.0
5948,18,0,3,2,24.004198464644922,10,0,2,0,0,0,0,2.840370050168177,2.0
5949,17,0,0,1,1.9168190797403133,3,1,4,0,0,0,0,3.0343066752257624,1.0
5950,17,0,0,1,23.2449328675518,17,0,2,0,1,0,0,2.7758742554275866,2.0
5951,18,1,0,2,5.347662575319308,3,0,2,0,1,0,0,2.764788356658839,2.0
5952,18,0,0,2,22.89939965726437,1,1,0,1,1,0,0,3.6146192272114734,0.0
5953,16,1,0,2,2.349458322771068,2,0,2,1,0,0,0,2.46024730494579,3.0
5954,15,1,0,4,23.757266739880784,0,0,2,0,0,0,0,3.6695142760539428,0.0
5955,16,0,2,2,5.81915834365266,0,0,2,0,0,1,0,2.82178677636772,2.0
5956,17,0,0,2,8.265137441755858,4,0,2,1,0,0,0,2.541567747160007,2.0
5957,16,0,0,1,12.782616258470995,3,0,3,0,1,0,0,3.3319874595972787,1.0
5958,17,0,1,4,10.137301149651405,9,1,2,0,0,0,0,2.95698088735072,2.0
5959,16,1,2,3,17.0206712623156,12,0,3,0,0,0,0,2.896596032239518,2.0
5960,17,1,2,3,24.395386414001855,5,0,1,0,0,0,0,3.5639492306146257,0.0
5961,15,1,1,2,15.554235779318578,1,1,4,0,0,0,0,3.710336502563062,0.0
5962,17,0,0,2,18.315649826477184,2,0,0,0,0,0,0,3.5813621119534687,0.0
5963,17,1,0,2,3.112126007336836,3,0,4,1,0,0,0,2.8891199034370407,2.0
5964,16,1,2,1,16.067498297680128,11,0,3,1,0,0,0,3.0127903298755316,1.0
5965,16,0,2,2,11.892394649113916,7,0,3,1,0,0,0,3.1755164058142262,1.0
5966,17,1,0,4,22.25877659007108,5,1,2,0,1,1,0,3.656971911517305,0.0
5967,16,0,0,1,10.317066391434448,2,0,1,1,0,1,0,3.344133318640486,1.0
5968,16,1,2,1,17.306899457198057,13,0,4,0,0,0,0,2.819180001881335,2.0
5969,18,1,0,3,6.475689478217898,5,1,2,0,1,0,0,3.3052979705713517,1.0
5970,17,0,0,1,7.2249408045807035,6,0,2,0,0,0,0,2.6520606978446875,2.0
5971,18,1,0,2,10.026938342134567,10,0,4,0,0,0,0,2.638192285377392,2.0
5972,16,0,1,2,8.297524900156066,9,0,2,1,0,0,0,2.1826791307376805,3.0
5973,16,0,3,2,7.093092145361796,3,1,1,0,0,0,0,3.142537672127827,1.0
5974,18,1,0,3,2.192048941619423,6,0,3,1,0,0,0,2.4582321972525043,3.0
5975,17,1,0,2,21.081911962059017,18,0,3,1,1,0,0,2.8099887074173098,2.0
5976,17,0,0,3,2.5432367413908237,2,1,3,0,0,0,0,3.0224739989154497,1.0
5977,16,0,0,3,22.296772374471225,0,0,4,0,0,0,0,3.892916997846293,0.0
5978,16,0,0,3,4.011169337633446,11,0,2,0,0,0,0,2.508908192457085,2.0
5979,15,0,0,0,2.5662816895038167,6,0,3,1,1,0,0,2.6820337202404727,2.0
5980,16,1,0,1,14.51211433553673,5,0,2,0,0,0,0,2.912686259217785,2.0
5981,15,1,1,1,13.058603021793322,0,0,3,0,0,0,0,3.1168955922366246,1.0
5982,15,1,1,2,12.789629651965242,2,0,1,0,0,0,0,3.3147929282193673,1.0
5983,18,0,0,3,14.788103860033548,7,0,3,0,0,0,0,3.0591353339755436,1.0
5984,16,1,0,2,7.889358546859738,7,0,1,1,0,0,0,2.7489442158259125,2.0
5985,17,0,3,3,16.91078256231067,12,0,3,0,0,0,0,2.86313256541749,2.0
5986,18,1,0,2,13.057653272972399,7,0,1,1,0,0,0,2.8859193283097917,2.0
5987,17,1,2,2,9.033843206975806,1,0,4,0,1,0,1,3.493047277188924,1.0
5988,15,1,0,3,20.836016007537474,4,0,3,1,0,0,0,3.226497701859456,1.0
5989,17,0,2,2,18.465306311841044,2,1,3,0,1,0,0,4.0,0.0
5990,17,0,2,3,10.446648206670927,9,1,4,0,0,0,0,3.1262398151335953,1.0
5991,17,0,1,1,21.342826845492947,7,1,2,0,0,0,1,2.986134272786889,2.0
5992,17,1,2,4,23.08619800268258,19,0,3,1,1,0,1,3.1513401943819317,1.0
5993,18,0,3,2,13.8847904100247,5,0,0,0,1,0,0,3.1414060730944002,1.0
5994,17,0,0,3,6.1588588037660985,6,0,3,0,1,0,1,2.7004675853897533,2.0
5995,16,0,0,1,22.979011757127687,2,0,1,0,1,0,0,3.977891721966089,0.0
5996,17,1,0,2,5.547510882292413,3,0,3,0,0,0,0,2.737680540276819,2.0
5997,15,0,2,4,2.1621574340144596,8,0,4,1,1,0,0,2.4955495812219013,3.0
5998,18,1,1,3,8.859688212955142,5,0,2,0,1,0,0,3.429096268766131,1.0
5999,15,1,0,0,18.447192267064956,3,0,4,1,0,0,0,3.772579834204102,0.0
6000,16,1,0,2,23.158578072485188,4,0,2,0,0,0,0,3.8889039681311823,0.0
6001,18,0,1,2,16.29485552354656,8,0,3,1,0,0,0,3.3389550218084896,1.0
6002,17,0,0,1,23.844125127199842,16,0,2,0,0,1,1,2.5857646780608072,2.0
1003,16,1,1,3,4.114095330725911,10,0,2,0,1,1,0,2.5146069173531034,2.0
1004,18,0,2,4,13.953421743454143,2,0,4,1,1,0,0,3.639935000667,0.0
1005,17,1,0,2,15.769271857507597,2,1,4,0,0,1,0,3.7222999166981348,0.0
1006,17,0,0,1,13.184926507791026,8,1,4,1,0,0,0,3.573301436055117,0.0
1007,15,1,0,1,13.422333173584086,2,0,4,1,0,0,0,3.6310624762419814,0.0
1008,15,1,1,3,4.897212492922387,3,0,4,1,0,0,0,3.1782383834085204,1.0
1009,15,1,0,1,15.365789608960473,2,0,4,1,0,0,0,3.1299787010956965,1.0
1010,18,0,0,2,24.44275231486344,5,1,3,1,0,1,0,4.0,0.0
1011,17,1,0,2,24.419666950526544,5,0,1,0,1,0,1,3.665994589705122,0.0
1012,17,0,2,2,9.379459715252636,14,1,1,0,0,0,0,2.2081958049343946,3.0
1013,15,0,2,2,18.482799342493635,17,1,3,1,0,0,0,3.0289632872729606,1.0
1014,18,1,0,1,11.597724735870182,28,1,1,1,1,1,1,1.5159703537293356,4.0
1015,18,1,0,2,4.306241985183452,6,0,2,0,0,0,0,2.3560739141647935,3.0
1016,16,1,0,2,18.769106692133843,4,0,2,0,1,0,0,3.753115504858883,0.0
1017,15,0,0,3,9.257009737701438,3,0,0,0,0,0,0,2.8423327545386465,2.0
1018,15,1,0,2,19.262284921223227,5,0,3,0,0,1,1,4.0,0.0
1019,16,0,1,1,10.105040629489388,13,1,2,0,0,0,1,2.788556848720165,2.0
1020,17,0,0,1,5.200350047254091,5,1,4,0,0,0,0,2.7351007427778025,2.0
1021,16,1,0,1,21.472487109884163,6,1,2,1,1,1,1,3.4516865381137323,1.0
1022,16,0,0,1,2.2447163981119385,8,0,4,1,1,0,0,2.791690375719453,2.0
1023,17,1,0,2,9.773722960654347,3,1,3,0,1,1,0,3.1017220629069815,1.0
1024,15,0,0,1,17.14093017868167,17,1,3,1,1,0,0,2.891046362295091,2.0
1025,16,0,0,1,22.272724565623026,4,0,3,0,1,0,0,3.7926476588707794,0.0
1026,16,1,0,2,4.866538886902947,2,1,0,0,0,0,0,2.7322073987380042,2.0
1027,16,1,0,2,3.305316779502297,14,0,3,1,1,1,0,1.7198985578560329,4.0
1028,17,0,3,2,8.25130603273902,2,0,0,1,1,0,0,2.66275281752426,2.0
1029,15,0,1,2,7.148564960221778,3,0,3,1,0,0,0,2.852670387415613,2.0
1030,17,1,0,3,17.661837790949335,2,0,4,1,0,0,0,3.7016843564691015,0.0
1031,17,0,0,2,6.7039889896796465,5,0,0,0,0,0,1,2.1838842912481224,3.0
1032,15,0,0,2,15.975406786474718,2,0,3,0,0,0,0,3.5347485431520274,0.0
1033,17,1,0,0,16.744157007711074,1,0,4,0,0,0,0,3.6497652497490303,0.0
1034,15,0,0,2,20.334022786368706,6,1,0,0,0,0,0,3.5242395789438703,0.0
1035,15,1,0,2,15.482156802020018,8,0,2,1,0,0,0,2.985037293079527,2.0
1036,18,1,0,1,23.103595469279384,7,1,4,1,0,0,0,4.0,0.0
1037,18,1,1,1,17.6103192877118,1,0,3,0,1,0,0,3.246914024747544,1.0
1038,18,0,0,1,6.818634814011247,1,0,3,0,0,0,0,3.073961935932516,1.0
1039,16,1,3,1,23.556789405348443,3,0,3,0,0,1,0,4.0,0.0
1040,15,0,0,2,5.5595252062986065,3,0,1,0,0,0,0,2.42694934482069,3.0
1041,17,0,3,2,5.463901060494408,4,1,2,0,0,1,0,2.4247033123773885,3.0
1042,16,0,0,2,18.814874465300466,11,1,4,1,1,1,0,3.548616682078791,0.0
1043,15,0,0,1,13.45614936095403,4,1,2,0,0,1,0,3.3713619388625924,1.0
1044,16,0,3,2,4.840729110171873,4,0,3,0,1,0,0,2.516069580477409,2.0
1045,15,1,0,2,3.734382752922948,2,0,3,1,1,0,0,3.1273115256313093,1.0
1046,18,0,0,2,5.065506139611147,3,0,2,1,1,0,0,3.0506573873870817,1.0
1047,16,0,0,1,23.235198452270343,9,1,1,0,0,1,0,2.8904538994262348,2.0
1048,17,1,0,3,15.075525027100014,7,0,2,0,0,0,0,3.144867411110875,1.0
1049,16,0,3,0,18.499855858221313,4,0,1,0,0,0,0,3.2476813805622604,1.0
1050,17,1,0,3,4.072442647440584,4,0,3,1,0,0,1,2.89491558618557,2.0
1051,17,1,3,1,10.103190184173268,5,0,2,1,0,0,0,2.7661145537313807,2.0
1052,15,1,0,2,14.366752478110001,11,0,1,0,0,1,0,2.730770491756679,2.0
1053,18,0,0,2,13.234042679105215,22,1,2,1,1,0,0,1.9882542906042813,4.0
1054,17,1,0,2,9.941956507253986,5,0,2,0,0,0,0,2.697323177257591,2.0
1055,18,1,0,2,3.2984601917061633,3,0,2,0,0,1,0,2.9441013359646497,2.0
1056,18,1,0,4,17.389034079275568,2,0,2,0,0,0,0,3.5993515160848397,0.0
1057,17,0,1,3,15.350304234748094,6,1,1,0,0,0,0,3.1637619505722054,1.0
1058,18,1,0,1,11.091772348787993,10,0,1,1,0,0,0,2.5934965373088676,2.0
1059,15,1,2,2,23.24840763958418,10,1,1,1,0,0,0,3.026415274874059,1.0
1060,15,0,2,3,19.14501528794439,1,0,4,0,1,0,0,3.6688803295788928,0.0
1061,15,1,0,1,9.755849001974106,10,0,4,0,0,0,0,2.9524238960458846,2.0
1062,16,1,2,0,2.267060609027504,4,0,1,0,0,0,0,2.443532344840429,3.0
1063,16,1,2,4,20.2093586410734,3,0,1,0,0,0,0,3.5963814504661373,0.0
1064,16,0,0,4,11.5630203105401,5,0,3,0,0,0,1,3.0292358489778892,1.0
1065,18,1,0,2,12.333609503020117,4,0,1,0,1,0,0,2.9118444015677576,2.0
1066,16,0,0,1,15.096460132251925,14,0,2,0,0,0,0,2.502129900501973,2.0
1067,16,1,2,1,16.851155394351544,9,0,1,0,1,0,0,2.76580350079617,2.0
1068,17,0,0,2,15.607361224558547,3,0,4,0,0,0,0,3.712553561348328,0.0
1069,15,0,0,3,7.752691765936611,0,0,4,1,1,1,1,3.0945029724324025,1.0
1070,18,0,0,2,5.269641889138906,3,0,4,0,0,1,0,3.351703430703134,1.0
1071,15,1,0,1,1.6730393544135724,4,1,0,1,0,0,0,2.6485695041068578,2.0
1072,18,1,0,2,1.3135991946025927,1,0,3,0,1,0,1,3.107976372608587,1.0
1073,17,0,0,2,22.33252918012215,5,0,1,0,1,0,1,3.084415357234983,1.0
1074,15,0,0,2,24.868926419531505,7,0,3,0,1,0,0,3.6544940622124553,0.0
1075,15,0,0,2,9.58345753383853,0,0,4,0,0,1,1,3.8439834126893766,0.0
1076,18,1,0,0,6.1125393197653475,5,1,4,0,0,0,0,3.0682859640382594,1.0
1077,17,0,0,2,10.584495887305687,8,0,4,0,1,1,0,2.957569626060885,2.0
1078,17,0,2,2,3.4779680429932807,11,0,3,0,0,0,0,2.4957692547824037,3.0
1079,17,1,0,2,16.11321348942062,6,0,3,0,0,0,0,3.5448216033266715,0.0
1080,15,0,0,1,6.4002830398572765,6,0,2,0,1,0,1,2.452566245790305,3.0
1081,16,0,0,3,8.618164310517226,6,1,3,0,0,0,1,3.4867568734040177,1.0
1082,15,0,2,3,21.530774024456154,10,0,4,0,0,0,0,3.444884771321261,1.0
1083,18,1,0,2,14.658352376799225,6,0,4,1,0,1,0,3.212255821247257,1.0
1084,17,1,0,3,4.2356516229594225,3,0,3,0,0,0,0,3.0685309500678075,1.0
1085,16,1,1,2,3.2925588491813373,2,1,2,1,0,0,1,2.687006811314057,2.0
1086,15,0,0,2,16.700451956878396,1,0,3,0,0,0,0,3.8206337128279935,0.0
1087,16,1,0,2,4.903836643295905,8,0,3,0,0,0,0,2.2275141474444884,3.0
1088,16,0,0,2,5.723274899506548,7,0,4,0,0,0,0,3.0450037473335234,1.0
1089,17,1,0,4,15.44288002789841,1,1,4,1,1,0,0,3.733565301246576,0.0
1090,17,1,1,2,22.853832085587058,5,0,1,0,0,0,0,3.4639947277470755,1.0
1091,18,1,0,4,13.994122760070839,3,0,3,1,0,1,0,3.766646145413293,0.0
1092,16,0,1,2,12.239600470533365,7,0,1,0,0,0,0,2.7380953708452234,2.0
1093,15,1,0,0,21.608214380155253,3,1,4,0,0,1,0,4.0,0.0
1094,17,1,0,2,8.044245753470248,2,1,2,0,1,0,1,3.901527745627132,0.0
1095,17,0,0,2,1.829929489538511,2,0,2,1,0,0,0,3.0692935082843027,1.0
1096,17,1,0,4,14.384504762638361,6,1,2,1,0,0,0,2.829295267660713,2.0
1097,17,1,0,2,4.165492595014346,5,0,4,1,1,0,0,2.687996549756125,2.0
1098,16,1,1,2,2.453969069725927,6,1,3,0,1,0,0,2.6553935978825756,2.0
1099,17,1,3,1,3.3289639156739854,8,1,3,1,0,1,0,2.3065504104083785,3.0
1100,16,0,0,1,3.6479950040581706,1,1,3,0,0,0,0,3.2655754169701887,1.0
1101,15,1,0,1,16.73584274557687,4,0,1,0,0,0,0,3.263002926749234,1.0
1102,15,1,0,3,14.977347922477907,0,1,2,1,1,1,0,3.613796088657475,0.0
1103,15,0,2,3,8.685195252695806,8,1,1,0,1,0,0,2.502244635080836,2.0
1104,17,0,3,1,6.833880080251753,4,1,3,0,1,1,0,2.9731710733735492,2.0
1105,16,0,2,2,1.0165438717689392,0,1,3,0,1,1,0,2.8392666469605103,2.0
1106,17,0,0,2,4.8133505939462955,1,1,3,0,0,0,0,3.528814327160295,0.0
1107,18,1,3,1,14.81232449047526,5,0,1,0,1,0,0,2.9131004029608825,2.0
1108,16,0,0,2,14.35485779021371,1,0,4,0,1,0,0,3.331561792781678,1.0
1109,16,0,0,4,18.674186571464087,4,0,2,1,0,0,0,3.1697239324730924,1.0
1110,17,0,0,3,1.7915713473985013,3,0,3,1,0,0,0,3.1194824950142506,1.0
1111,16,0,2,1,20.082671401566294,2,0,1,1,0,0,0,3.506583530431525,0.0
1112,15,0,2,1,14.962718990109119,8,0,0,1,1,0,0,2.53789789636122,2.0
1113,16,0,2,2,7.5494695462356685,3,1,2,0,0,0,0,3.1673332636273956,1.0
1114,15,0,2,4,11.454003351538017,12,0,3,0,1,1,0,2.9749546790759336,2.0
1115,18,1,0,3,20.18498842772214,2,1,3,0,0,0,0,3.2893140666384206,1.0
1116,18,0,2,1,12.656932978685255,9,1,4,1,0,0,1,3.0605756208273314,1.0
1117,17,1,0,0,17.993406217196213,2,0,4,1,0,1,0,3.839305434927887,0.0
1118,18,0,0,2,10.778633875140939,18,1,3,0,1,0,0,2.45866276802476,3.0
1119,18,0,0,1,14.112624630442863,2,0,2,0,0,1,0,2.698292944471135,2.0
1120,15,0,3,1,20.987892964699768,4,0,1,1,1,0,0,2.9879236357767347,2.0
1121,18,0,3,1,12.919685447365973,7,0,4,0,0,0,1,3.375557686820388,1.0
1122,17,0,0,3,14.514897707233825,5,1,1,0,0,0,0,2.758534160772008,2.0
1123,18,0,0,0,11.131962499772612,23,1,1,1,0,0,0,1.8438060814733768,4.0
1124,18,0,0,2,5.575968234839578,6,0,3,1,0,0,0,2.526393910256375,2.0
1125,16,1,0,3,24.363061874091812,6,1,4,0,0,0,0,3.77229988590313,0.0
1126,15,0,0,1,1.4937150401726456,2,0,2,0,1,0,0,2.9690002973414242,2.0
1127,16,1,0,3,3.9809214544368725,9,0,2,0,0,0,0,2.2844206874892636,3.0
1128,16,1,0,1,18.105191680294702,3,0,3,1,1,0,0,3.7101860498004746,0.0
1129,18,1,0,2,18.776507771334753,0,0,2,1,0,0,0,3.6860887727342737,0.0
1130,18,0,0,1,4.753969545355481,4,1,3,0,0,1,0,2.6607083779082936,2.0
1131,15,1,0,3,16.211650468539048,1,0,1,1,0,0,0,3.4495994231600458,1.0
1132,17,0,0,2,22.237337910507847,0,1,1,1,0,0,0,3.9094758467039137,0.0
1133,16,0,2,2,20.208788167811313,10,1,4,0,1,1,1,3.303264745948288,1.0
1134,16,0,1,2,1.1074740559774785,8,0,1,1,1,0,0,1.765420636147987,4.0
1135,15,1,1,1,1.9687898823673136,3,0,4,0,0,0,0,2.4727949086496848,3.0
1136,16,0,0,2,12.194862528094347,8,0,3,1,0,0,0,3.381208448727463,1.0
1137,18,1,0,3,9.450586801506484,5,0,2,0,0,0,0,3.1313743177856828,1.0
1138,16,0,3,1,3.238431881740273,6,0,4,0,1,0,0,2.5805054287250737,2.0
1139,17,1,0,3,5.62685614184275,0,0,4,0,0,0,0,3.4904806735188942,1.0
1140,17,1,0,2,23.63179526596235,3,0,2,0,1,0,0,3.65768136000205,0.0
1141,16,1,2,2,9.829831344302974,7,1,3,0,0,0,0,2.976654754518305,2.0
1142,18,0,0,0,6.3110962309161955,4,1,2,1,0,1,0,3.3225663348735868,1.0
1143,18,1,0,1,4.887235494414491,11,0,4,1,1,0,1,2.55717633615761,2.0
1144,16,1,0,2,15.166254319260005,10,0,4,0,0,0,0,2.8732752984388035,2.0
1145,16,0,0,4,12.147477991332913,2,0,2,0,0,0,1,2.9750557886925115,2.0
1146,16,0,0,1,9.187278361675762,0,0,0,0,1,0,0,3.5125087903640093,0.0
1147,16,1,0,0,9.83519652342628,1,0,3,0,0,0,0,3.0352441421476675,1.0
1148,15,0,0,2,5.852003794002407,0,0,0,0,0,0,1,2.8794420918594006,2.0
1149,17,1,2,0,18.913677061938444,4,0,4,1,0,0,0,3.283469228117531,1.0
1150,17,0,3,2,18.968151088035853,11,1,1,0,1,0,1,2.966071970729326,2.0
1151,15,1,1,2,1.779282261970387,0,0,3,1,0,0,0,3.007910713013948,1.0
1152,16,0,0,0,6.165902458177619,1,1,1,0,0,0,0,3.162722278657572,1.0
1153,18,0,2,3,2.4751379225581465,5,0,2,1,1,0,0,2.8617207542155767,2.0
1154,16,0,0,4,3.105307765000097,14,0,4,1,0,1,1,1.8433678559440805,4.0
1155,15,1,0,4,23.976777422264313,11,1,0,0,0,0,0,3.029994313891708,1.0
1156,16,0,0,2,11.921226248031719,4,1,0,0,0,0,0,2.5992012348712876,2.0
1157,18,1,2,2,5.7862573162954,17,0,3,0,1,0,0,1.791013238121097,4.0
1158,16,1,0,3,24.171997079827136,0,0,4,0,0,1,0,4.0,0.0
1159,17,0,3,3,12.426082467763473,0,1,1,0,1,0,0,3.363248193244862,1.0
1160,17,0,2,2,17.445130968580216,4,0,4,0,0,0,0,3.4673506379298864,1.0
1161,16,0,0,2,23.976904835437182,5,1,3,0,0,0,0,3.8754068466921217,0.0
1162,17,0,1,3,23.31488731280953,6,1,2,0,1,0,0,3.2876258908160336,1.0
1163,16,0,0,1,24.147083877229235,1,1,3,0,0,0,1,4.0,0.0
1164,17,1,0,0,21.14653879128876,5,0,3,0,0,0,1,3.7586446531416255,0.0
1165,17,1,0,2,17.819846415137974,1,1,2,0,0,0,1,3.3367301791647734,1.0
1166,17,0,2,2,6.021900751647222,4,0,2,1,0,0,1,2.383505271590326,3.0
1167,15,1,2,2,5.386684900923876,22,0,3,0,1,0,0,1.9033302820415947,4.0
1168,18,1,0,2,9.462659133478367,4,0,3,0,0,0,0,3.405924730920659,1.0
1169,16,1,0,2,22.610030103678277,7,0,0,1,0,0,1,2.990510507250647,2.0
1170,15,1,0,2,6.930193693648067,6,0,4,0,0,0,1,2.6602651614728354,2.0
1171,15,1,0,0,6.042683932164595,7,1,3,0,1,0,0,3.2494988194132413,1.0
1172,17,0,3,1,14.823675371240114,10,1,1,0,0,0,0,2.9453430469068644,2.0
1173,17,1,1,2,6.5558688166919765,13,0,2,0,1,0,0,2.0563380483402454,3.0
1174,15,1,1,4,14.9054872251412,12,1,1,1,0,0,0,3.0847971011647233,1.0
1175,17,0,2,2,16.63486955589921,3,0,4,0,1,0,0,3.4228597601740867,1.0
1176,16,0,1,2,9.496570580338929,3,0,4,1,1,0,0,3.0248118212493313,1.0
1177,17,0,0,2,11.904065471637487,9,0,3,0,0,0,0,2.478957951824457,3.0
1178,15,0,0,3,12.215763664967337,1,0,4,0,1,0,0,3.0287217073620987,1.0
1179,17,0,0,2,3.891324240506793,8,1,1,0,0,0,0,2.3027642436895284,3.0
1180,16,1,2,0,3.699360264505569,10,0,4,0,0,0,1,1.898219213721489,4.0
1181,18,1,0,2,4.564222450798709,14,0,1,0,0,0,0,2.136383198377506,3.0
1182,15,0,2,2,19.169016661579033,8,0,1,0,0,0,0,2.74800719397769,2.0
1183,16,0,2,3,19.428960688359453,10,0,3,1,1,0,0,3.0643033917957188,1.0
1184,15,1,2,2,11.305789846481748,12,1,3,0,0,0,0,2.5377453163236936,2.0
1185,18,0,0,1,1.6480658646698494,2,0,1,0,0,0,1,2.43979624184744,3.0
1186,18,0,0,2,1.3285178125753392,5,0,3,0,0,0,0,2.6131342975264618,2.0
1187,16,1,0,0,24.019837045916628,1,1,2,1,0,0,1,3.8977939127884245,0.0
1188,17,0,2,3,6.492757023040963,2,1,1,0,0,0,0,2.977581420485071,2.0
1189,18,0,2,2,5.031523734271799,5,1,2,0,0,0,0,2.6987680020007074,2.0
1190,17,0,0,2,3.0353007750984577,8,1,4,1,0,0,0,2.516187495276939,2.0
1191,17,1,0,2,17.785215531328017,20,0,2,1,1,0,1,2.511204305326891,2.0
1192,16,1,2,2,18.45812682105295,19,0,3,1,0,0,0,2.5108304759249624,2.0
1193,15,0,0,3,24.000326200224976,4,0,4,1,0,0,0,3.7277493067836263,0.0
1194,18,0,3,1,21.224828145967223,5,0,2,0,1,0,0,3.2235629806324715,1.0
1195,18,1,0,1,1.598050369177038,4,0,2,1,0,0,0,2.126332304263599,3.0
1196,17,1,3,2,20.524658996384932,6,0,4,0,0,0,0,3.717667959357088,0.0
1197,16,1,0,3,24.21657712450287,5,0,0,0,0,0,0,3.478627951181175,1.0
1198,16,1,0,2,13.61777600959131,5,0,4,1,1,0,1,3.0047297588136344,1.0
1199,17,1,0,3,4.928111990029486,1,0,4,1,0,0,0,3.2287194554980223,1.0
1200,18,1,2,3,6.57451863843961,1,0,2,1,0,0,0,3.090237986979062,1.0
1201,18,1,0,1,21.103083028737718,5,0,0,0,0,0,0,3.266141418605624,1.0
1202,17,1,1,2,24.196593369202354,9,0,2,1,0,0,0,3.4332481034058486,1.0
1203,17,1,0,3,23.943271590051456,8,1,4,0,0,0,0,3.8612171194169216,0.0
1204,15,0,3,2,12.900019957048954,6,1,2,1,1,0,0,3.230622344669562,1.0
1205,15,1,0,2,15.803002830765125,1,0,1,1,0,0,0,2.8934542008430095,2.0
1206,18,1,0,3,17.0554759271648,6,0,2,0,1,0,0,3.5938876305596033,0.0
1207,17,1,0,3,11.18290605829485,27,1,4,0,0,0,1,2.25435048990092,3.0
1208,15,0,0,2,23.528802290116147,11,0,2,1,0,1,0,3.233496874781399,1.0
1209,15,1,0,0,20.655992897229403,3,1,4,0,0,1,0,4.0,0.0
1210,17,1,0,2,4.227861893332864,7,0,2,1,0,0,1,2.720862795596049,2.0
1211,15,0,2,1,4.17832145887604,0,0,3,0,0,0,0,2.753551910266043,2.0
1212,15,1,0,1,14.457767582216146,5,0,3,0,1,0,0,3.493005945403161,1.0
1213,17,1,0,2,13.862038716760313,6,0,1,0,0,0,0,3.426311964320359,1.0
1214,17,0,0,2,1.451597605556107,5,0,4,1,0,0,0,2.5673593107315082,2.0
1215,17,0,0,3,11.931142933345377,5,0,2,0,1,0,1,3.153829649733528,1.0
1216,16,1,0,2,23.756467028106197,2,0,3,0,1,0,0,4.0,0.0
1217,17,1,2,3,11.690170082258142,6,1,2,0,0,0,0,2.897556153361701,2.0
1218,16,0,0,2,17.127993727243428,3,0,2,1,0,0,0,3.550315245620469,0.0
1219,16,0,1,2,17.89643183631391,2,0,1,1,0,1,1,3.791166399422558,0.0
1220,17,0,0,1,1.730110202596669,6,0,2,0,1,0,0,2.718410744970136,2.0
1221,17,0,0,2,7.691492519085022,4,0,4,0,1,0,1,3.0470479027280617,1.0
1222,18,0,3,1,23.513610074406856,2,0,2,1,0,0,1,3.553473552526071,0.0
1223,17,1,0,3,13.245404327612164,5,0,1,0,1,0,0,3.3602935419724487,1.0
1224,17,1,0,3,24.49250337548197,2,0,3,1,0,0,0,4.0,0.0
1225,15,1,0,0,22.480021914707727,6,0,4,0,0,0,0,3.383864193479215,1.0
1226,16,0,2,2,7.733459189571034,3,0,2,0,0,0,0,2.5725886241444824,2.0
1227,16,0,0,0,7.404292161126586,15,0,3,1,0,0,0,2.098048492225358,3.0
1228,16,0,3,2,9.516476583112585,9,0,1,1,1,0,0,2.755914325153229,2.0
1229,18,1,0,4,13.216623171960677,5,0,3,0,0,0,0,3.5557249955387706,0.0
1230,16,1,0,3,22.527591242559794,5,0,4,1,0,0,0,3.3960293491182147,1.0
1231,18,1,0,1,13.033380000381868,7,0,2,0,1,1,0,3.195480571233285,1.0
1232,17,0,0,1,19.802640538765182,13,0,2,1,1,0,0,3.1389930718359698,1.0
1233,17,1,0,3,14.893566991366221,2,0,3,1,0,0,0,3.6192268851732066,0.0
1234,17,1,1,2,6.494798057158056,1,0,2,1,0,0,0,3.0457121144715713,1.0
1235,17,1,1,2,11.119801404791119,2,1,3,1,0,0,0,3.6502457156100387,0.0
1236,16,1,0,3,10.903041182306534,1,0,4,1,0,0,0,3.2375977815556847,1.0
1237,15,1,2,1,24.815538043718753,6,0,4,1,0,1,0,3.8927473319157175,0.0
1238,17,0,2,1,14.197258845738535,5,0,3,1,0,0,0,3.5252362819573886,0.0
1239,16,1,0,2,2.816999482428437,2,0,2,1,1,0,0,3.065150948202167,1.0
1240,15,0,0,1,14.791476940507788,13,1,2,0,0,0,0,2.7133008259261144,2.0
1241,17,0,0,2,14.594992689707002,11,0,0,1,0,0,0,2.4220142097191175,3.0
1242,15,0,0,2,12.530578874404213,1,0,4,1,0,0,0,3.6738430663223136,0.0
1243,18,1,1,1,8.695121383347317,2,0,3,1,1,0,0,3.0882565835769094,1.0
1244,18,0,0,1,6.95018527493816,5,1,3,0,0,0,0,2.8187725943999467,2.0
1245,18,1,1,3,5.933503644475969,11,1,0,1,1,1,0,2.0805663349231964,3.0
1246,16,1,1,3,3.1908709312180523,4,1,2,1,0,1,1,2.7535141499784412,2.0
1247,15,1,0,2,10.08018955247819,0,0,3,0,0,0,0,3.3715386759789374,1.0
